Export data from the tables of Geonames:
alternateName	alternateName	geonameid	name	latitude	longitude	country	fcode	population	timezone	alternatenames
MVX	FOGV	7730528	Minvoul Airport	2.1500000	12.1330000	GA	AIRP	0	Africa/Libreville	FOGV,MVX
ZKM	FOOS	7730529	Sette Cama Airport	-2.5330000	9.7670000	GA	AIRP	0	Africa/Libreville	FOOS,ZKM
UTA	FVMU	7730530	Mutare Airport	-18.9975000	32.6272000	ZW	AIRP	0	Africa/Harare	FVMU,UTA
WKI	FVWT	7730531	Hwange Airport	-18.3625000	26.5167000	ZW	AIRP	0	Africa/Harare	FVWT,WKI
CMK	FWCM	7730532	Club Makokola Airport	-14.3069000	35.1325000	MW	AIRP	0	Africa/Blantyre	CMK,FWCM
LIX	FWLK	7730533	Likoma Island Airport	-12.0830000	34.7330000	MW	AIRP	0	Africa/Maputo	FWLK,LIX
LEF	FXLK	7730534	Lebakeng Airport	-29.8908000	28.6556000	LS	AIRP	0	Africa/Maseru	FXLK,LEF
LRB	FXLR	7730535	Leribe Airport	-28.8556000	28.0528000	LS	AIRP	0	Africa/Maseru	FXLR,LRB
LES	FXLS	7730536	Lesobeng Airport	-29.7829000	28.3167000	LS	AIRP	0	Africa/Maseru	FXLS,LES
MFC	FXMF	7730537	Mafeteng Airport	-29.8011000	27.2436000	LS	AIRP	0	Africa/Maseru	FXMF,MFC
MKH	FXMK	7730538	Mokhotlong Airport	-29.2818000	29.0728000	LS	AIRP	0	Africa/Maseru	FXMK,MKH
NKU	FXNK	7730539	Nkaus Airport	-30.0217000	28.1969000	LS	AIRP	0	Africa/Maseru	FXNK,NKU
PEL	FXPG	7730540	Pelaneng Airport	-29.1206000	28.5053000	LS	AIRP	0	Africa/Maseru	FXPG,PEL
UTG	FXQG	7730541	Quthing Airport	-30.4075000	27.6933000	LS	AIRP	0	Africa/Maseru	FXQG,UTG
UNE	FXQN	7730542	Qacha's Nek Airport	-30.1117000	28.6719000	LS	AIRP	0	Africa/Maseru	FXQN,UNE
SHK	FXSH	7730543	Sehonghong Airport	-29.7309000	28.7689000	LS	AIRP	0	Africa/Maseru	FXSH,SHK
SKQ	FXSK	7730544	Sekakes Airport	-30.0389000	28.3703000	LS	AIRP	0	Africa/Maseru	FXSK,SKQ
SOK	FXSM	7730545	Semonkong Airport	-29.8386000	28.0600000	LS	AIRP	0	Africa/Maseru	FXSM,SOK
SHZ	FXSS	7730546	Seshutes Airport	-29.2676000	28.5523000	LS	AIRP	0	Africa/Maseru	FXSS,SHZ
THB	FXTA	7730547	Thaba-Tseka Airport	-29.5228000	28.6158000	LS	AIRP	0	Africa/Maseru	FXTA,THB
TKO	FXTK	7730548	Tlokoeng Airport	-29.2330000	28.8830000	LS	AIRP	0	Africa/Maseru	FXTK,TKO
OKU	FYMO	7730549	Mokuti Lodge Airport	-18.8128000	17.0594000	NA	AIRP	0	Africa/Windhoek	FYMO,OKU
NNI	FYNA	7730550	Namutoni Airport	-18.8064000	16.9272000	NA	AIRP	0	Africa/Windhoek	FYNA,NNI
OMG	FYOE	7730551	Omega Airport	-18.0303000	22.1897000	NA	AIRP	0	Africa/Windhoek	FYOE,OMG
BOA	FZAJ	7730552	Boma Airport	-5.8540000	13.0640000	CD	AIRP	0	Africa/Kinshasa	BOA,FZAJ
LZI	FZAL	7730553	Luozi Airport	-4.9500000	14.1330000	CD	AIRP	0	Africa/Kinshasa	FZAL,LZI
NKL	FZAR	7730554	Nkolo Fuma Airport	-5.4500000	14.8330000	CD	AIRP	0	Africa/Kinshasa	FZAR,NKL
KRZ	FZBT	7730555	Basango Mboliasa Airport	-1.4350000	19.0240000	CD	AIRP	0	Africa/Kinshasa	FZBT,KRZ
IDF	FZCB	7730556	Idiofa Airport	-5.0000000	19.6000000	CD	AIRP	0	Africa/Kinshasa	FZCB,IDF
LUS	FZCE	7730557	Lusanga Airport	-4.8000000	18.7170000	CD	AIRP	0	Africa/Kinshasa	FZCE,LUS
MSM	FZCV	7730558	Masi Manimba Airport	-4.7830000	17.8500000	CD	AIRP	0	Africa/Kinshasa	FZCV,MSM
LIE	FZFA	7730559	Libenge Airport	3.6330000	18.6330000	CD	AIRP	0	Africa/Kinshasa	FZFA,LIE
KLI	FZFP	7730560	Kotakoli Airport	4.1576400	21.6509000	CD	AIRP	0	Africa/Kinshasa	FZFP,KLI
BMB	FZFU	7730561	Bumbar Airport	2.1827800	22.4817000	CD	AIRP	0	Africa/Kinshasa	BMB,FZFU
IKL	FZGV	7730562	Ikela Airport	-1.2000000	23.2830000	CD	AIRP	0	Africa/Kinshasa	FZGV,IKL
YAN	FZIR	7730563	Yangambi Airport	0.7830000	24.4670000	CD	AIRP	0	Africa/Lubumbashi	FZIR,YAN
KLY	FZOD	7730564	Kinkungwa Airport	-2.5780000	26.7340000	CD	AIRP	0	Africa/Lubumbashi	FZOD,KLY
PUN	FZOP	7730565	Punia Airport	-1.3670000	26.3330000	CD	AIRP	0	Africa/Lubumbashi	FZOP,PUN
PWO	FZQC	7730566	Pweto Airport	-8.4670000	28.8830000	CD	AIRP	0	Africa/Lubumbashi	FZQC,PWO
KEC	FZQG	7730567	Kasenga Airport	-10.3500000	28.6330000	ZM	AIRP	0	Africa/Lusaka	FZQG,KEC
BDV	FZRB	7730568	Moba Airport	-7.0670000	29.7830000	CD	AIRP	0	Africa/Lubumbashi	BDV,FZRB
KBO	FZRM	7730569	Kabalo Airport	-6.0830000	26.9170000	CD	AIRP	0	Africa/Lubumbashi	FZRM,KBO
KAP	FZSK	7730570	Kapanga Airport	-8.3500000	22.5830000	CD	AIRP	0	Africa/Lubumbashi	FZSK,KAP
KNM	FZTK	7730571	Kaniama Airport	-7.5830000	24.1500000	CD	AIRP	0	Africa/Lubumbashi	FZTK,KNM
LZA	FZUG	7730572	Luiza Airport	-7.1830000	22.4000000	CD	AIRP	0	Africa/Lubumbashi	FZUG,LZA
MEW	FZVM	7730573	Mweka Airport	-4.8500000	21.5500000	CD	AIRP	0	Africa/Lubumbashi	FZVM,MEW
BAN	FZVR	7730574	Basongo Airport	-4.3170000	20.4330000	CD	AIRP	0	Africa/Lubumbashi	BAN,FZVR
GDJ	FZWC	7730575	Gandajika Airport	-6.7330000	23.9500000	CD	AIRP	0	Africa/Lubumbashi	FZWC,GDJ
KBN	FZWT	7730576	Tunta Airport	-6.1330000	24.4830000	CD	AIRP	0	Africa/Lubumbashi	FZWT,KBN
HGS	GFHA	7730577	Hastings Airport	8.3971300	-13.1291000	SL	AIRP	0	Africa/Freetown	GFHA,HGS
KBA	GFKB	7730578	Kabala Airport	9.6383200	-11.5155600	SL	AIRP	0	Africa/Freetown	GFKB,KBA
BQE	GGBU	7730579	Bubaque Airport	11.2973600	-15.8380800	GW	AIRP	0	Africa/Bissau	BQE,GGBU
VOI	GLVA	7730580	Voinjama Airport	8.4000000	-9.7670000	LR	AIRP	0	Africa/Monrovia	GLVA,VOI
OUZ	GQPZ	7730581	Tazadit Airport	22.7564000	-12.4836000	MR	AIRP	0	Africa/Nouakchott	GQPZ,OUZ
MTI	GVMT	7730582	Mosteiros Airport	15.0450000	-24.3392000	CV	AIRP	0	Atlantic/Cape_Verde	GVMT,MTI
BEI	HABE	7730583	Beica Airport	9.3863900	34.5219000	ET	AIRP	0	Africa/Addis_Ababa	BEI,HABE
DEM	HADD	7730584	Dembidollo Airport	8.5540000	34.8580000	ET	AIRP	0	Africa/Addis_Ababa	DEM,HADD
DBT	HADT	7730585	Debre Tabor Airport	11.9670000	38.0000000	ET	AIRP	0	Africa/Addis_Ababa	DBT,HADT
FNH	HAFN	7730586	Fincha Airport	9.5830000	37.3500000	ET	AIRP	0	Africa/Addis_Ababa	FNH,HAFN
GOB	HAGB	7730587	Robe Airport	7.0170000	40.0000000	ET	AIRP	0	Africa/Addis_Ababa	GOB,HAGB
HUE	HAHU	7730588	Humera Airport	14.2500000	36.5830000	ET	AIRP	0	Africa/Addis_Ababa	HAHU,HUE
LFO	HAKL	7730589	Kelafo East Airport	5.6570000	44.3500000	ET	AIRP	0	Africa/Addis_Ababa	HAKL,LFO
NDM	HAMN	7730590	Mendi Airport	9.7670000	35.1000000	ET	AIRP	0	Africa/Addis_Ababa	HAMN,NDM
MTF	HAMT	7730591	Mizan Teferi Airport	6.9670000	35.5330000	ET	AIRP	0	Africa/Addis_Ababa	HAMT,MTF
NEJ	HANJ	7730592	Nejjo Airport	9.5500000	35.4670000	ET	AIRP	0	Africa/Addis_Ababa	HANJ,NEJ
NEK	HANK	7730593	Nekemte Airport	9.0500000	36.6000000	ET	AIRP	0	Africa/Addis_Ababa	HANK,NEK
SXU	HASD	7730594	Soddu Airport	6.8170000	37.7500000	ET	AIRP	0	Africa/Addis_Ababa	HASD,SXU
TIE	HATP	7730595	Tippi Airport	7.1170000	35.3830000	ET	AIRP	0	Africa/Addis_Ababa	HATP,TIE
WAC	HAWC	7730596	Waca Airport	7.1670000	37.1670000	ET	AIRP	0	Africa/Addis_Ababa	HAWC,WAC
ALU	HCMA	7730597	Alula Airport	11.9500000	50.7330000	SO	AIRP	0	Africa/Mogadishu	ALU,HCMA
BIB	HCMB	7730598	Baidoa Airport	3.1022200	43.6286000	SO	AIRP	0	Africa/Mogadishu	BIB,HCMB
CXN	HCMC	7730599	Candala Airport	11.5000000	49.9170000	SO	AIRP	0	Africa/Mogadishu	CXN,HCMC
HCM	HCME	7730600	Eil Airport	7.9170000	49.8000000	SO	AIRP	0	Africa/Mogadishu	HCM,HCME
GSR	HCMG	7730601	Gardo Airport	9.5170000	49.0830000	SO	AIRP	0	Africa/Mogadishu	GSR,HCMG
CMO	HCMO	7730602	Obbia Airport	5.3666700	48.5166700	SO	AIRP	0	Africa/Mogadishu	CMO,HCMO
GLK	HCMR	7730603	Galcaio Airport	6.7808300	47.4547000	SO	AIRP	0	Africa/Mogadishu	GLK,HCMR
CMS	HCMS	7730604	Scusciuban Airport	10.3000000	50.2330000	SO	AIRP	0	Africa/Mogadishu	CMS,HCMS
ERA	HCMU	7730605	Erigavo Airport	10.6420500	47.3879800	SO	AIRP	0	Africa/Mogadishu	ERA,HCMU
AII	HDAS	7730606	Ali-Sabieh Airport	11.1333300	42.7166700	DJ	AIRP	0	Africa/Djibouti	AII,HDAS
MHI	HDMO	7730607	Moucha Airport	11.7166700	43.2000000	YE	AIRP	0	Asia/Aden	HDMO,MHI
OBC	HDOB	7730608	Obock Airport	11.9670000	43.2670000	DJ	AIRP	0	Africa/Djibouti	HDOB,OBC
SEW	HE24	7730609	Siwa Oasis North Airport	29.3455000	25.5067000	EG	AIRP	0	Africa/Cairo	HE24,SEW
DAK	HEDK	7730610	Dakhla Airport	25.4116000	29.0031000	EG	AIRP	0	Africa/Cairo	DAK,HEDK
UVL	HEKG	7730611	El Kharga Airport	25.4736000	30.5907000	EG	AIRP	0	Africa/Cairo	HEKG,UVL
EYS	HKES	7730612	Eliye Springs Airport	3.2166700	35.9667000	KE	AIRP	0	Africa/Nairobi	EYS,HKES
KLK	HKFG	7730613	Kalokol Airport	3.4830000	35.8330000	KE	AIRP	0	Africa/Nairobi	HKFG,KLK
ILU	HKKL	7730614	Kilaguni Airport	-2.9106100	38.0652000	KE	AIRP	0	Africa/Nairobi	HKKL,ILU
LOY	HKLY	7730615	Loyengalani Airport	2.7500000	36.7170000	KE	AIRP	0	Africa/Nairobi	HKLY,LOY
UAS	HKSB	7730616	Samburu South Airport	0.5305800	37.5341900	KE	AIRP	0	Africa/Nairobi	HKSB,UAS
UKA	HKUK	7730617	Ukunda Airstrip	-4.2933300	39.5711000	KE	AIRP	0	Africa/Nairobi	HKUK,UKA
TOB	HLGN	7730618	Gamal Abdel Nasser Airport	31.8610000	23.9070000	LY	AIRP	0	Africa/Tripoli	HLGN,TOB
HUQ	HLON	7730619	Hon Airport	29.1101000	15.9656000	LY	AIRP	0	Africa/Tripoli	HLON,HUQ
WAX	HLZW	7730620	Zwara Airport	32.9523000	12.0155000	LY	AIRP	0	Africa/Tripoli	HLZW,WAX
MFA	HTMA	7730621	Mafia Island Airport	-7.9170000	39.6670000	TZ	AIRP	0	Africa/Dar_es_Salaam	HTMA,MFA
MWN	HTMD	7730622	Mwadui Airport	-3.5000000	33.6170000	TZ	AIRP	0	Africa/Dar_es_Salaam	HTMD,MWN
XMI	HTMI	7730623	Masasi Airport	-10.7330000	38.7670000	TZ	AIRP	0	Africa/Dar_es_Salaam	HTMI,XMI
SEU	HTSN	7730624	Seronera Airport	-2.4580600	34.8225000	TZ	AIRP	0	Africa/Dar_es_Salaam	HTSN,SEU
SUT	HTSU	7730625	Sumbawanga Airport	-7.9670000	31.6670000	TZ	AIRP	0	Africa/Dar_es_Salaam	HTSU,SUT
PVN	LBPL	7730626	Dolna Mitropoliya Air Base	43.4514000	24.5028000	BG	AIRP	0	Europe/Sofia	LBPL,PVN
SLS	LBSS	7730627	Silistra Polkovnik Lambrinovo Airfield	44.0552000	27.1788000	BG	AIRP	0	Europe/Sofia	LBSS,SLS
VID	LBVD	7730628	Vidin Smurdan Airfield	44.0224000	22.8161000	BG	AIRP	0	Europe/Sofia	LBVD,VID
HEV	LEMF	7730629	Mafé - Gibraleón Airport	37.3643000	-6.9209400	ES	AIRP	0	Europe/Madrid	HEV,LEMF
VTL	LFSZ	7730630	Vittel Champ De Course Airport	48.2239000	5.9352800	FR	AIRP	0	Europe/Paris	LFSZ,VTL
KZS	LGKJ	7730631	Kastelorizo Airport	36.1417000	29.5764000	TR	AIRP	0	Europe/Istanbul	KZS,LGKJ
QMM	LILQ	7730632	Massa Cinquale Airport	43.9860000	10.1428000	IT	AIRP	0	Europe/Rome	LILQ,QMM
LCV	LIQL	7730633	Lucca / Tassignano Airport	43.8282000	10.5781000	IT	AIRP	0	Europe/Rome	LCV,LIQL
MKA	LKMR	7730634	Mariánské Lázně Airport	49.9228000	12.7247000	CZ	AIRP	0	Europe/Prague	LKMR,MKA
PRV	LKPO	7730635	Přerov Air Base	49.4258000	17.4047000	CZ	AIRP	0	Europe/Prague	LKPO,PRV
ZBE	LKZA	7730636	Zabreh Ostrava Airport	49.9283000	18.0783000	CZ	AIRP	0	Europe/Prague	LKZA,ZBE
KSW	LLKS	7730638	Kiryat Shmona Airport	33.2167000	35.6000000	IL	AIRP	0	Asia/Jerusalem	KSW,LLKS
CHV	LPCH	7730639	Chaves Airport	41.7223200	-7.4631500	PT	AIRP	0	Europe/Lisbon	CHV,LPCH
SIE	LPSI	7730640	Sines Airport	37.9416900	-8.8173000	PT	AIRP	0	Europe/Lisbon	LPSI,SIE
ZIN	LSMI	7730641	Interlaken Air Base	46.6766000	7.8790800	CH	AIRP	0	Europe/Zurich	LSMI,ZIN
BXO	LSZC	7730642	Buochs Airport	46.9744400	8.3969400	CH	AIRP	0	Europe/Zurich	BXO,LSZC
ZJI	LSZL	7730644	Locarno Airport	46.1608000	8.8786100	CH	AIRP	0	Europe/Zurich	LSZL,ZJI
KFS	LTAL	7730645	Kastamonu Airport	41.3142000	33.7958000	TR	AIRP	0	Europe/Istanbul	KFS,LTAL
POV	LZPW	7730646	Prešov Air Base	49.0297000	21.3156000	SK	AIRP	0	Europe/Bratislava	LZPW,POV
MDS	MBMC	7730647	Middle Caicos Airport	21.8330000	-71.8170000	TC	AIRP	0	America/Grand_Turk	MBMC,MDS
PIC	MBPI	7730648	Pine Cay Airport	21.9000000	-72.1000000	TC	AIRP	0	America/Grand_Turk	MBPI,PIC
SLX	MBSY	7730649	Salt Cay Airport	21.3330000	-71.2000000	TC	AIRP	0	America/Grand_Turk	MBSY,SLX
SNX	MDSB	7730650	Sabana de Mar Airport	19.0619000	-69.3852000	DO	AIRP	0	America/Santo_Domingo	MDSB,SNX
CMM	MGCR	7730652	Carmelita Airport	17.4612000	-90.0537000	GT	AIRP	0	America/Guatemala	CMM,MGCR
MCR	MGMM	7730653	Melchor de Mencos Airport	17.0686100	-89.1522200	GT	AIRP	0	America/Guatemala	MCR,MGMM
PON	MGPP	7730654	Poptún Airport	16.3258000	-89.4161000	GT	AIRP	0	America/Guatemala	MGPP,PON
AQB	MGQC	7730655	Santa Cruz del Quiche Airport	15.0122000	-91.1506000	GT	AIRP	0	America/Guatemala	AQB,MGQC
AHS	MHAH	7730656	Ahuas Airport	15.4722000	-84.3522000	HN	AIRP	0	America/Tegucigalpa	AHS,MHAH
BHG	MHBL	7730657	Brus Laguna Airport	15.7631000	-84.5436000	HN	AIRP	0	America/Tegucigalpa	BHG,MHBL
CDD	MHCU	7730658	Cauquira Airport	15.3166700	-83.5916700	HN	AIRP	0	America/Tegucigalpa	CDD,MHCU
JUT	MHJU	7730659	Jutigalpa airport	14.6526000	-86.2203000	HN	AIRP	0	America/Tegucigalpa	JUT,MHJU
RUY	MHRU	7730660	Copan Ruinas Airport	14.8403000	-89.1440000	HN	AIRP	0	America/Tegucigalpa	MHRU,RUY
SCD	MHUL	7730661	Sulaco Airport	14.9072000	-87.2634000	HN	AIRP	0	America/Tegucigalpa	MHUL,SCD
UII	MHUT	7730662	Utila Airport	16.1131000	-86.8803000	HN	AIRP	0	America/Tegucigalpa	MHUT,UII
CJT	MMCO	7730663	Comitan Airport	16.1767000	-92.0506000	MX	AIRP	0	America/Mexico_City	CJT,MMCO
MMC	MMDM	7730664	Ciudad Mante National Airport	22.7431800	-99.0173700	MX	AIRP	0	America/Monterrey	MMC,MMDM
ISJ	MMIM	7730665	Isla Mujeres Airport	21.2450000	-86.7400000	MX	AIRP	0	America/Cancun	ISJ,MMIM
MUG	MMMG	7730666	Mulege Airport	26.8973100	-111.9575500	MX	AIRP	0	America/Mazatlan	MMMG,MUG
PQM	MMPQ	7730667	Palenque International Airport	17.5334000	-91.9845000	MX	AIRP	0	America/Mexico_City	MMPQ,PQM
SZT	MMSC	7730668	San Cristobal De Las Casas Airport	16.6903000	-92.5301000	MX	AIRP	0	America/Mexico_City	MMSC,SZT
BZA	MNBZ	7730669	San Pedro Airport	13.9500000	-84.6000000	NI	AIRP	0	America/Managua	BZA,MNBZ
NVG	MNNG	7730670	Nueva Guinea Airport	11.6666700	-84.4500000	NI	AIRP	0	America/Managua	MNNG,NVG
NCR	MNSC	7730671	San Carlos	11.1334000	-84.7700000	NI	AIRP	0	America/Managua	MNSC,NCR
SIU	MNSI	7730672	Siuna	13.7272200	-84.7777800	NI	AIRP	0	America/Managua	MNSI,SIU
JQE	MPJE	7730673	Jaqué Airport	7.5177800	-78.1572000	PA	AIRP	0	America/Panama	JQE,MPJE
NBL	MPWN	7730674	San Blas Airport	9.4496000	-78.9795000	PA	AIRP	0	America/Panama	MPWN,NBL
FON	MRAN	7730675	Arenal Airport	10.4780000	-84.6345000	CR	AIRP	0	America/Costa_Rica	FON,MRAN
CSC	MRCA	7730676	Codela Airport	10.4140000	-85.0917000	CR	AIRP	0	America/Costa_Rica	CSC,MRCA
FMG	MRFL	7730677	Flamingo Airport	10.4186000	-85.7827000	CR	AIRP	0	America/Costa_Rica	FMG,MRFL
RFR	MRRF	7730678	Rio Frio / Progreso Airport	10.3274000	-83.8876000	CR	AIRP	0	America/Costa_Rica	MRRF,RFR
PLD	MRSR	7730679	Playa Samara Airport	10.2500000	-85.4170000	CR	AIRP	0	America/Costa_Rica	MRSR,PLD
LYB	MWCL	7730680	Edward Bodden Airfield	19.6670000	-80.1000000	KY	AIRP	0	America/Cayman	LYB,MWCL
CXY	MYCC	7730681	Cat Cay Airport	25.6000000	-79.2670000	BS	AIRP	0	America/Nassau	CXY,MYCC
PWN	MYCP	7730682	Pitts Town Airport	22.8297000	-74.3461000	TC	AIRP	0	America/Grand_Turk	MYCP,PWN
PID	MYPI	7730683	Nassau Paradise Island Airport	25.0830000	-77.3000000	BS	AIRP	0	America/Nassau	MYPI,PID
AIU	NCAT	7730684	Enua Airport	-19.9678000	-158.1190000	CK	AIRP	0	Pacific/Rarotonga	AIU,NCAT
MHX	NCMH	7730685	Manihiki Island Airport	-10.3767000	-161.0020000	CK	AIRP	0	Pacific/Rarotonga	MHX,NCMH
MUK	NCMK	7730686	Mauke Airport	-20.1361000	-157.3450000	CK	AIRP	0	Pacific/Rarotonga	MUK,NCMK
MOI	NCMR	7730687	Mitiaro Island Airport	-19.8425000	-157.7030000	CK	AIRP	0	Pacific/Rarotonga	MOI,NCMR
PTF	NFFO	7730688	Malolo Lailai Island Airport	-17.7779000	177.1970100	FJ	AIRP	0	Pacific/Fiji	NFFO,PTF
LUC	NFNH	7730689	Laucala Island Airport	-16.7481000	-179.6670100	FJ	AIRP	0	Pacific/Fiji	LUC,NFNH
VAU	NFNV	7730690	Vatukoula Airport	-17.5000000	177.8420000	FJ	AIRP	0	Pacific/Fiji	NFNV,VAU
KAY	NFNW	7730691	Wakaya Island Airport	-17.6170000	179.0170000	FJ	AIRP	0	Pacific/Fiji	KAY,NFNW
ONU	NFOL	7730692	Ono-I-Lau Airport	-20.6500000	-178.7000000	FJ	AIRP	0	Pacific/Fiji	NFOL,ONU
NFO	NFTO	7730693	Mata'aho Airport	-15.5708000	-175.6330000	TO	AIRP	0	Pacific/Tongatapu	NFO,NFTO
NTT	NFTP	7730694	Kuini Lavenia Airport	-15.9767000	-173.7550000	TO	AIRP	0	Pacific/Tongatapu	NFTP,NTT
APK	NTGD	7730695	Apataki Airport	-15.5736000	-146.4149900	PF	AIRP	0	Pacific/Tahiti	APK,NTGD
HHZ	NTGH	7730696	Hikueru Atoll Airport	-17.5447000	-142.6140000	PF	AIRP	0	Pacific/Tahiti	HHZ,NTGH
NAU	NTGN	7730697	Napuka Island Airport	-14.1768000	-141.2670000	PF	AIRP	0	Pacific/Tahiti	NAU,NTGN
TKV	NTGO	7730698	Tatakoto Airport	-17.3553000	-138.4450100	PF	AIRP	0	Pacific/Tahiti	NTGO,TKV
PUK	NTGQ	7730699	Pukarua Airport	-18.2956000	-137.0170000	PF	AIRP	0	Pacific/Tahiti	NTGQ,PUK
NUK	NTGW	7730700	Nukutavake Airport	-19.2850000	-138.7720000	PF	AIRP	0	Pacific/Tahiti	NTGW,NUK
ZTA	NTGY	7730701	Tureia Airport	-20.7897000	-138.5700100	PF	AIRP	0	Pacific/Tahiti	NTGY,ZTA
KHZ	NTKA	7730702	Kauehi Airport	-15.7808000	-145.1239900	PF	AIRP	0	Pacific/Tahiti	KHZ,NTKA
FAC	NTKF	7730703	Faaite Airport	-16.6867000	-145.3289900	PF	AIRP	0	Pacific/Tahiti	FAC,NTKF
FHZ	NTKH	7730704	Fakahina Airport	-15.9922000	-140.1649900	PF	AIRP	0	Pacific/Tahiti	FHZ,NTKH
UAP	NTMP	7730705	Ua Pou Airport	-9.3516700	-140.0780000	PF	AIRP	0	Pacific/Marquesas	NTMP,UAP
UAH	NTMU	7730706	Ua Huka Airport	-8.9361100	-139.5520000	PF	AIRP	0	Pacific/Marquesas	NTMU,UAH
TTI	NTTE	7730707	Tetiaroa Airport	-17.0133000	-149.5870100	PF	AIRP	0	Pacific/Tahiti	NTTE,TTI
VHZ	NTUV	7730708	Vahitahi Airport	-18.7800000	-138.8530000	PF	AIRP	0	Pacific/Tahiti	NTUV,VHZ
CCV	NVSF	7730709	Craig Cove Airport	-16.2650000	167.9240000	VU	AIRP	0	Pacific/Efate	CCV,NVSF
SSR	NVSH	7730710	Sara Airport	-15.4708000	168.1519900	VU	AIRP	0	Pacific/Efate	NVSH,SSR
PBJ	NVSI	7730711	Tavie Airport	-16.4390000	168.2570000	VU	AIRP	0	Pacific/Efate	NVSI,PBJ
LNB	NVSM	7730712	Lamen Bay Airport	-16.5842000	168.1590000	VU	AIRP	0	Pacific/Efate	LNB,NVSM
MWF	NVSN	7730713	Naone Airport	-15.0000000	168.0829900	VU	AIRP	0	Pacific/Efate	MWF,NVSN
LNE	NVSO	7730714	Lonorore Airport	-15.8656000	168.1720000	VU	AIRP	0	Pacific/Efate	LNE,NVSO
RCL	NVSR	7730715	Redcliffe Airport	-15.4720000	167.8350100	VU	AIRP	0	Pacific/Efate	NVSR,RCL
TGH	NVST	7730716	Tongoa Island Airport	-16.8911000	168.5509900	VU	AIRP	0	Pacific/Efate	NVST,TGH
ULB	NVSU	7730717	Uléi Airport	-16.3330000	168.2830000	VU	AIRP	0	Pacific/Efate	NVSU,ULB
VLS	NVSV	7730718	Valesdir Airport	-16.7961000	168.1770000	VU	AIRP	0	Pacific/Efate	NVSV,VLS
WLH	NVSW	7730719	Walaha Airport	-15.4120000	167.6909900	VU	AIRP	0	Pacific/Efate	NVSW,WLH
SWJ	NVSX	7730720	Southwest Bay Airport	-16.4950000	167.4380000	VU	AIRP	0	Pacific/Efate	NVSX,SWJ
OLZ	NVSZ	7730721	North West Santo Airport	-14.8817000	166.5580000	VU	AIRP	0	Pacific/Efate	NVSZ,OLZ
UIQ	NVVQ	7730722	Quion Hill Airport	-17.5400000	168.4420000	VU	AIRP	0	Pacific/Efate	NVVQ,UIQ
HLU	NWWH	7730723	Nesson Airport	-21.2564000	165.6170000	NC	AIRP	0	Pacific/Noumea	HLU,NWWH
IOU	NWWO	7730724	Edmond Cané Airport	-22.4600000	166.7830000	NC	AIRP	0	Pacific/Noumea	IOU,NWWO
PUV	NWWP	7730725	Poum Airport	-20.2892000	164.0990000	NC	AIRP	0	Pacific/Noumea	NWWP,PUV
PDC	NWWQ	7730726	Mueo Airport	-21.3164000	164.9989900	NC	AIRP	0	Pacific/Noumea	NWWQ,PDC
ASG	NZAS	7730727	Ashburton Aerodrome	-43.9033000	171.7970000	NZ	AIRP	0	Pacific/Auckland	ASG,NZAS
WHO	NZFJ	7730728	Franz Josef Aerodrome	-43.3631000	170.1340000	NZ	AIRP	0	Pacific/Auckland	NZFJ,WHO
WIK	NZKE	7730729	Waiheke Reeve Airport	-36.8089000	175.0860000	NZ	AIRP	0	Pacific/Auckland	NZKE,WIK
PCN	NZPN	7730730	Picton Aerodrome	-41.3461000	173.9559900	NZ	AIRP	0	Pacific/Auckland	NZPN,PCN
RAG	NZRA	7730731	Raglan Airfield	-37.8047000	174.8600000	NZ	AIRP	0	Pacific/Auckland	NZRA,RAG
SZS	NZRC	7730732	Ryans Creek Aerodrome	-46.8997000	168.1010000	NZ	AIRP	0	Pacific/Auckland	NZRC,SZS
TMZ	NZTH	7730733	Thames Aerodrome	-37.1567000	175.5500000	NZ	AIRP	0	Pacific/Auckland	NZTH,TMZ
KTF	NZTK	7730734	Takaka Airport	-40.8133000	172.7749900	NZ	AIRP	0	Pacific/Auckland	KTF,NZTK
TKZ	NZTO	7730735	Tokoroa Airfield	-38.2367000	175.8920000	NZ	AIRP	0	Pacific/Auckland	NZTO,TKZ
THH	NZTS	7730736	Taharoa Aerodrome	-38.1811000	174.7079900	NZ	AIRP	0	Pacific/Auckland	NZTS,THH
DAZ	OADZ	7730737	Darwaz Airport	38.4611000	70.8825000	TJ	AIRP	0	Asia/Kabul	DAZ,OADZ
KWH	OAHN	7730738	Khwahan Airport	37.8830000	70.2170000	AF	AIRP	0	Asia/Kabul	KWH,OAHN
SGA	OASN	7730739	Sheghnan Airport	37.5670000	71.5000000	TJ	AIRP	0	Asia/Kabul	OASN,SGA
AKH	OEPS	7730740	Prince Sultan Air Base	24.0627000	47.5805000	SA	AIRP	0	Asia/Riyadh	AKH,OEPS
SLF	OESL	7730741	Sulayel Airport	20.4647000	45.6196000	SA	AIRP	0	Asia/Riyadh	OESL,SLF
ZUL	OEZL	7730742	Zilfi Airport	26.3500000	44.8330000	SA	AIRP	0	Asia/Riyadh	OEZL,ZUL
IFH	OIFE	7730743	Hesa Airport	32.9289000	51.5611000	IR	AIRP	0	Asia/Tehran	IFH,OIFE
HDR	OIKP	7730744	Havadarya Airport	27.1583000	56.1725000	IR	AIRP	0	Asia/Tehran	HDR,OIKP
